case_id,session_id,event_type,actor,actor_type,title,description,details,status,priority,timestamp,created_at,updated_at
XSX-4170,JIR-1755687738121-ay3vv47c,agent_execution,Integration Agent,agent,Integration Agent Completed,Agent successfully completed processing,"Agent: Integration Agent
Status: completed
Progress: 100%
Confidence: 0.85
Output: {""agent_name"":""Integration Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Integration Agent completed successfully with AI processing""}",completed,medium,2025-08-20T11:04:30.206Z,2025-08-20T11:04:30.254Z,2025-08-20T11:04:30.254Z
XSX-4170,JIR-1755687738121-ay3vv47c,system_event,System,system,Workflow Status Changed,Status changed from running to completed,"Previous Status: running
New Status: completed
Step: 7/7",completed,medium,2025-08-20T11:04:30.302Z,2025-08-20T11:04:30.319Z,2025-08-20T11:04:30.319Z
XSX-4177,JIR-1756302937658-imu1w5m0,system_event,System,system,Workflow Started,Slip - Reference: AB12321223132 workflow initiated,"Workflow Type: jira
Case ID: XSX-4177
Total Steps: 7",completed,medium,2025-08-27T13:55:37.659Z,2025-08-27T13:55:37.673Z,2025-08-27T13:55:37.673Z
XSX-4177,JIR-1756302937658-imu1w5m0,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Started,Agent processing started for data_extraction,"Agent Type: data_extraction
Status: started
Progress: 0%",completed,medium,2025-08-27T13:55:40.344Z,2025-08-27T13:55:40.385Z,2025-08-27T13:55:40.385Z
XSX-4177,JIR-1756302937658-imu1w5m0,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Completed,Agent successfully completed processing,"Agent: Data Extraction Agent
Status: completed
Progress: 100%
Confidence: 0.85
Output: {""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",completed,medium,2025-08-27T13:55:46.009Z,2025-08-27T13:55:46.058Z,2025-08-27T13:55:46.058Z
XSX-4177,JIR-1756302937658-imu1w5m0,system_event,System,system,Workflow Status Changed,Status changed from running to pending_data_extraction,"Previous Status: running
New Status: pending_data_extraction
Step: 1/7",completed,medium,2025-08-27T13:55:46.135Z,2025-08-27T13:55:46.149Z,2025-08-27T13:55:46.149Z
XSX-4177,JIR-1756302937658-imu1w5m0,system_event,System,system,Workflow Status Changed,Status changed from pending_data_extraction to running,"Previous Status: pending_data_extraction
New Status: running
Step: 1/7",completed,medium,2025-08-27T13:55:52.353Z,2025-08-27T13:55:52.361Z,2025-08-27T13:55:52.361Z
XSX-4177,JIR-1756302937658-imu1w5m0,agent_execution,Data Validation Agent,agent,Data Validation Agent Started,Agent processing started for field_comparison,"Agent Type: field_comparison
Status: started
Progress: 0%",completed,medium,2025-08-27T13:55:53.400Z,2025-08-27T13:55:53.466Z,2025-08-27T13:55:53.466Z
XSX-4177,JIR-1756302937658-imu1w5m0,agent_execution,Data Validation Agent,agent,Data Validation Agent Completed,Agent successfully completed processing,"Agent: Data Validation Agent
Status: completed
Progress: 100%
Confidence: 0.85
Output: {""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",completed,medium,2025-08-27T13:56:07.517Z,2025-08-27T13:56:07.590Z,2025-08-27T13:56:07.590Z
XSX-4177,JIR-1756302937658-imu1w5m0,agent_execution,Quality Assurance Agent,agent,Quality Assurance Agent Started,Agent processing started for mismatch_summary,"Agent Type: mismatch_summary
Status: started
Progress: 0%",completed,medium,2025-08-27T13:56:07.643Z,2025-08-27T13:56:07.697Z,2025-08-27T13:56:07.697Z
XSX-4177,JIR-1756302937658-imu1w5m0,agent_execution,Quality Assurance Agent,agent,Quality Assurance Agent Completed,Agent successfully completed processing,"Agent: Quality Assurance Agent
Status: completed
Progress: 100%
Confidence: 0.85
Output: {""agent_name"":""Quality Assurance Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Quality Assurance Agent completed successfully with AI processing""}",completed,medium,2025-08-27T13:56:21.606Z,2025-08-27T13:56:21.653Z,2025-08-27T13:56:21.653Z
XSX-4177,JIR-1756302937658-imu1w5m0,system_event,System,system,Workflow Status Changed,Status changed from running to pending_approval,"Previous Status: running
New Status: pending_approval
Step: 2/7",completed,medium,2025-08-27T13:56:22.024Z,2025-08-27T13:56:22.036Z,2025-08-27T13:56:22.036Z
XSX-4177,JIR-1756302937658-imu1w5m0,approval_request,System,system,Email Draft Approval Required,Human review required for mismatch summary_jira,"Request: Quality Assurance Ready
Type: mismatch_summary_jira
Status: pending",completed,high,2025-08-27T13:56:22.052Z,2025-08-27T13:56:22.052Z,2025-08-27T13:56:22.052Z
TEST-001,JIR-1756303111560-457ygc57,system_event,System,system,Workflow Started,Test Agent Naming Consistency workflow initiated,"Workflow Type: jira
Case ID: TEST-001
Total Steps: 7",completed,medium,2025-08-27T13:58:31.560Z,2025-08-27T13:58:31.596Z,2025-08-27T13:58:31.596Z
TEST-001,JIR-1756303111560-457ygc57,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Started,Agent processing started for data_extraction,"Agent Type: data_extraction
Status: started
Progress: 0%",completed,medium,2025-08-27T13:58:34.384Z,2025-08-27T13:58:34.501Z,2025-08-27T13:58:34.501Z
XSX-4177,JIR-1756303156202-qv3ctext,system_event,System,system,Workflow Started,Slip - Reference: AB12321223132 workflow initiated,"Workflow Type: jira
Case ID: XSX-4177
Total Steps: 7",completed,medium,2025-08-27T13:59:16.202Z,2025-08-27T13:59:16.211Z,2025-08-27T13:59:16.211Z
XSX-4177,JIR-1756303156202-qv3ctext,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Started,Agent processing started for data_extraction,"Agent Type: data_extraction
Status: started
Progress: 0%",completed,medium,2025-08-27T13:59:19.133Z,2025-08-27T13:59:19.229Z,2025-08-27T13:59:19.229Z
XSX-4177,JIR-1756303156202-qv3ctext,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Completed,Agent successfully completed processing,"Agent: Data Extraction Agent
Status: completed
Progress: 100%
Confidence: 0.85
Output: {""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",completed,medium,2025-08-27T13:59:25.130Z,2025-08-27T13:59:25.242Z,2025-08-27T13:59:25.242Z
XSX-4177,JIR-1756303156202-qv3ctext,system_event,System,system,Workflow Status Changed,Status changed from running to pending_data_extraction,"Previous Status: running
New Status: pending_data_extraction
Step: 1/7",completed,medium,2025-08-27T13:59:25.344Z,2025-08-27T13:59:25.374Z,2025-08-27T13:59:25.374Z
XSX-4177,JIR-1756303156202-qv3ctext,system_event,System,system,Workflow Status Changed,Status changed from pending_data_extraction to running,"Previous Status: pending_data_extraction
New Status: running
Step: 1/7",completed,medium,2025-08-27T13:59:32.388Z,2025-08-27T13:59:32.404Z,2025-08-27T13:59:32.404Z
XSX-4177,JIR-1756303156202-qv3ctext,agent_execution,Data Transformation Agent,agent,Data Transformation Agent Started,Agent processing started for field_comparison,"Agent Type: field_comparison
Status: started
Progress: 0%",completed,medium,2025-08-27T13:59:33.442Z,2025-08-27T13:59:33.529Z,2025-08-27T13:59:33.529Z
XSX-4177,JIR-1756303156202-qv3ctext,agent_execution,Data Transformation Agent,agent,Data Transformation Agent Completed,Agent successfully completed processing,"Agent: Data Transformation Agent
Status: completed
Progress: 100%
Confidence: 0.85
Output: {""agent_name"":""Data Transformation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Transformation Agent completed successfully with AI processing""}",completed,medium,2025-08-27T13:59:47.493Z,2025-08-27T13:59:47.537Z,2025-08-27T13:59:47.537Z
XSX-4177,JIR-1756303156202-qv3ctext,agent_execution,Quality Assurance Agent,agent,Quality Assurance Agent Started,Agent processing started for mismatch_summary,"Agent Type: mismatch_summary
Status: started
Progress: 0%",completed,medium,2025-08-27T13:59:47.641Z,2025-08-27T13:59:47.703Z,2025-08-27T13:59:47.703Z
XSX-4177,JIR-1756303156202-qv3ctext,agent_execution,Quality Assurance Agent,agent,Quality Assurance Agent Completed,Agent successfully completed processing,"Agent: Quality Assurance Agent
Status: completed
Progress: 100%
Confidence: 0.85
Output: {""agent_name"":""Quality Assurance Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Quality Assurance Agent completed successfully with AI processing""}",completed,medium,2025-08-27T14:00:01.724Z,2025-08-27T14:00:01.770Z,2025-08-27T14:00:01.770Z
XSX-4177,JIR-1756303156202-qv3ctext,system_event,System,system,Workflow Status Changed,Status changed from running to pending_approval,"Previous Status: running
New Status: pending_approval
Step: 2/7",completed,medium,2025-08-27T14:00:02.107Z,2025-08-27T14:00:02.113Z,2025-08-27T14:00:02.113Z
XSX-4177,JIR-1756303156202-qv3ctext,approval_request,System,system,Email Draft Approval Required,Human review required for mismatch summary_jira,"Request: Quality Assurance Ready
Type: mismatch_summary_jira
Status: pending",completed,high,2025-08-27T14:00:02.124Z,2025-08-27T14:00:02.124Z,2025-08-27T14:00:02.124Z
TEST-002,JIR-1756303383160-95y4aijq,system_event,System,system,Workflow Started,Test Data Validation Agent Naming workflow initiated,"Workflow Type: jira
Case ID: TEST-002
Total Steps: 7",completed,medium,2025-08-27T14:03:03.160Z,2025-08-27T14:03:03.197Z,2025-08-27T14:03:03.197Z
TEST-002,JIR-1756303383160-95y4aijq,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Started,Agent processing started for data_extraction,"Agent Type: data_extraction
Status: started
Progress: 0%",completed,medium,2025-08-27T14:03:05.784Z,2025-08-27T14:03:05.867Z,2025-08-27T14:03:05.867Z
TEST-002,JIR-1756303383160-95y4aijq,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Completed,Agent successfully completed processing,"Agent: Data Extraction Agent
Status: completed
Progress: 100%
Confidence: 0.85
Output: {""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",completed,medium,2025-08-27T14:03:11.603Z,2025-08-27T14:03:11.673Z,2025-08-27T14:03:11.673Z
TEST-002,JIR-1756303383160-95y4aijq,system_event,System,system,Workflow Status Changed,Status changed from running to pending_data_extraction,"Previous Status: running
New Status: pending_data_extraction
Step: 1/7",completed,medium,2025-08-27T14:03:11.817Z,2025-08-27T14:03:11.842Z,2025-08-27T14:03:11.842Z
XSX-4177,JIR-1756303452747-fp625e69,system_event,System,system,Workflow Started,Slip - Reference: AB12321223132 workflow initiated,"Workflow Type: jira
Case ID: XSX-4177
Total Steps: 7",completed,medium,2025-08-27T14:04:12.747Z,2025-08-27T14:04:12.761Z,2025-08-27T14:04:12.761Z
XSX-4177,JIR-1756303452747-fp625e69,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Started,Agent processing started for data_extraction,"Agent Type: data_extraction
Status: started
Progress: 0%",completed,medium,2025-08-27T14:04:15.195Z,2025-08-27T14:04:15.289Z,2025-08-27T14:04:15.289Z
XSX-4177,JIR-1756303452747-fp625e69,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Completed,Agent successfully completed processing,"Agent: Data Extraction Agent
Status: completed
Progress: 100%
Confidence: 0.85
Output: {""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",completed,medium,2025-08-27T14:04:21.212Z,2025-08-27T14:04:21.286Z,2025-08-27T14:04:21.286Z
XSX-4177,JIR-1756303452747-fp625e69,system_event,System,system,Workflow Status Changed,Status changed from running to pending_data_extraction,"Previous Status: running
New Status: pending_data_extraction
Step: 1/7",completed,medium,2025-08-27T14:04:21.366Z,2025-08-27T14:04:21.387Z,2025-08-27T14:04:21.387Z
TEST-003,JIR-1756303522234-bvbtc0k5,system_event,System,system,Workflow Started,Fixed Agent Names Test workflow initiated,"Workflow Type: jira
Case ID: TEST-003
Total Steps: 7",completed,medium,2025-08-27T14:05:22.234Z,2025-08-27T14:05:22.250Z,2025-08-27T14:05:22.250Z
TEST-003,JIR-1756303522234-bvbtc0k5,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Started,Agent processing started for data_extraction,"Agent Type: data_extraction
Status: started
Progress: 0%",completed,medium,2025-08-27T14:05:24.905Z,2025-08-27T14:05:24.996Z,2025-08-27T14:05:24.996Z
TEST-003,JIR-1756303522234-bvbtc0k5,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Completed,Agent successfully completed processing,"Agent: Data Extraction Agent
Status: completed
Progress: 100%
Confidence: 0.85
Output: {""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",completed,medium,2025-08-27T14:05:30.775Z,2025-08-27T14:05:30.856Z,2025-08-27T14:05:30.856Z
TEST-003,JIR-1756303522234-bvbtc0k5,system_event,System,system,Workflow Status Changed,Status changed from running to pending_data_extraction,"Previous Status: running
New Status: pending_data_extraction
Step: 1/7",completed,medium,2025-08-27T14:05:30.968Z,2025-08-27T14:05:30.993Z,2025-08-27T14:05:30.993Z
TEST-FINAL,JIR-1756303614912-1icv6z5r,system_event,System,system,Workflow Started,Final Agent Names Test workflow initiated,"Workflow Type: jira
Case ID: TEST-FINAL
Total Steps: 7",completed,medium,2025-08-27T14:06:54.912Z,2025-08-27T14:06:54.935Z,2025-08-27T14:06:54.935Z
TEST-FINAL,JIR-1756303614912-1icv6z5r,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Started,Agent processing started for data_extraction,"Agent Type: data_extraction
Status: started
Progress: 0%",completed,medium,2025-08-27T14:06:57.486Z,2025-08-27T14:06:57.568Z,2025-08-27T14:06:57.568Z
TEST-FINAL,JIR-1756303614912-1icv6z5r,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Completed,Agent successfully completed processing,"Agent: Data Extraction Agent
Status: completed
Progress: 100%
Confidence: 0.85
Output: {""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",completed,medium,2025-08-27T14:07:03.315Z,2025-08-27T14:07:03.378Z,2025-08-27T14:07:03.378Z
TEST-FINAL,JIR-1756303614912-1icv6z5r,system_event,System,system,Workflow Status Changed,Status changed from running to pending_data_extraction,"Previous Status: running
New Status: pending_data_extraction
Step: 1/7",completed,medium,2025-08-27T14:07:03.477Z,2025-08-27T14:07:03.496Z,2025-08-27T14:07:03.496Z
XSX-4178,JIR-1756303700862-y2xar68i,system_event,System,system,Workflow Started,Slip - Reference: AB1232122313221 workflow initiated,"Workflow Type: jira
Case ID: XSX-4178
Total Steps: 7",completed,medium,2025-08-27T14:08:20.862Z,2025-08-27T14:08:20.883Z,2025-08-27T14:08:20.883Z
XSX-4178,JIR-1756303700862-y2xar68i,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Started,Agent processing started for data_extraction,"Agent Type: data_extraction
Status: started
Progress: 0%",completed,medium,2025-08-27T14:08:23.484Z,2025-08-27T14:08:23.533Z,2025-08-27T14:08:23.533Z
XSX-4178,JIR-1756303700862-y2xar68i,agent_execution,Data Extraction Agent,agent,Data Extraction Agent Completed,Agent successfully completed processing,"Agent: Data Extraction Agent
Status: completed
Progress: 100%
Confidence: 0.85
Output: {""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",completed,medium,2025-08-27T14:08:29.265Z,2025-08-27T14:08:29.334Z,2025-08-27T14:08:29.334Z
XSX-4178,JIR-1756303700862-y2xar68i,system_event,System,system,Workflow Status Changed,Status changed from running to pending_data_extraction,"Previous Status: running
New Status: pending_data_extraction
Step: 1/7",completed,medium,2025-08-27T14:08:29.436Z,2025-08-27T14:08:29.459Z,2025-08-27T14:08:29.459Z
