session_id,title,workflow_type,status,current_step,total_steps,case_id,created_at,updated_at,extracted_data,config
CLA-1777449655270-zccxwa50,Claim Processing — CLM-2026-003,claim,pending_data_extraction,0,6,CLM-2026-003-archived-1777450252525,2026-04-29T08:00:55.270Z,2026-04-29T08:10:52.526Z,"{""_formConfig"":{""form_title"":""FNOL Intake — Reporter Details"",""form_subtitle"":""Review and approve the reporter and notification details extracted from the FNOL email before the claim is assigned to an adjuster"",""show_adjuster_assignment"":true,""confidence_threshold"":{""high"":0.9,""medium"":0.75,""low"":0},""sections"":[{""id"":""reporter_information"",""title"":""Reporter Information"",""fields"":[{""id"":""reported_by"",""label"":""Reported By"",""value"":""Broker"",""confidence"":0.99,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,700,220,712]}},{""id"":""first_name"",""label"":""First Name"",""value"":""Greg"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,680,220,692]}},{""id"":""last_name"",""label"":""Last Name"",""value"":""Carpenter"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[220,680,320,692]}},{""id"":""phone"",""label"":""Phone"",""value"":""987 765 6754"",""confidence"":0.94,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,660,280,672]}},{""id"":""email"",""label"":""Email"",""value"":""Greg.Carpenter@broadway.com"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,640,380,652]}}]},{""id"":""reporter_address"",""title"":""Reporter Address"",""fields"":[{""id"":""address_line_1"",""label"":""Address Line 1"",""value"":""441 Walnut Hills Dr #14"",""confidence"":0.93,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,580,380,592]}},{""id"":""address_line_2"",""label"":""Address Line 2"",""value"":"""",""confidence"":0.6,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[146,560,380,572]}},{""id"":""city"",""label"":""City"",""value"":""Baird"",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,540,230,552]}},{""id"":""state"",""label"":""State"",""value"":""TX"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[240,540,280,552]}},{""id"":""zip"",""label"":""ZIP"",""value"":""79504"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[290,540,360,552]}}]},{""id"":""agency_details"",""title"":""Agency Details"",""fields"":[{""id"":""agent_code"",""label"":""Agent Code"",""value"":"""",""confidence"":0.55,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[146,500,280,512]}},{""id"":""agency_name"",""label"":""Agency Name"",""value"":""Broadway Brokers Ltd."",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,480,380,492]}}]},{""id"":""claim_contact"",""title"":""Claim Contact (Insured)"",""fields"":[{""id"":""claim_contact"",""label"":""Claim Contact"",""value"":""Chris Hemsworth"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,430,320,442]}},{""id"":""relation_to_insured"",""label"":""Relation to Insured"",""value"":""Insured"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,410,280,422]}},{""id"":""contact_email"",""label"":""Contact Email"",""value"":""Chris.Hemsworth@acmeresources.com"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,390,420,402]}},{""id"":""contact_phone"",""label"":""Contact Phone"",""value"":""720 910 4562"",""confidence"":0.94,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,370,280,382]}}]},{""id"":""notification_details"",""title"":""Notification Details"",""fields"":[{""id"":""date_notified"",""label"":""Date Notified"",""value"":""27-Oct-15"",""confidence"":0.98,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,320,240,332]}},{""id"":""time_notified"",""label"":""Time Notified"",""value"":""10:27 AM"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[240,320,320,332]}},{""id"":""time_zone"",""label"":""Time Zone"",""value"":""EST"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[330,320,380,332]}},{""id"":""ack_letter_recipient"",""label"":""Email — Additional Ack Letter Recipient"",""value"":""Chris.Hemsworth@acmeresources.com"",""confidence"":0.94,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[146,300,420,312]}}]},{""id"":""loss_details"",""title"":""Loss Details"",""fields"":[{""id"":""loss_type"",""label"":""Loss Type"",""value"":""Fire"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,700,220,712]}},{""id"":""date_of_loss"",""label"":""Date of Loss"",""value"":""21-Oct-15"",""confidence"":0.98,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,680,240,692]}},{""id"":""time_of_loss"",""label"":""Time of Loss"",""value"":""23:40 EST"",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[240,680,340,692]}},{""id"":""incident_description"",""label"":""Incident Description"",""value"":""Fire incidents occurred on the evening of 21 October 2015 at two separate salt water disposal facilities — RJ Horz FED #1 and Booster FED #1. The fire was caused by lightning strikes from the storm in Eddy County and was extensive."",""confidence"":0.92,""type"":""textarea"",""required"":true,""source"":{""page"":2,""bbox"":[146,600,545,670]}},{""id"":""loss_description"",""label"":""Loss Description"",""value"":"""",""confidence"":0,""type"":""textarea"",""required"":false,""source"":{""page"":2,""bbox"":[146,600,545,670]}},{""id"":""cause_of_loss"",""label"":""Cause of Loss"",""value"":""Lightning strikes from the storm"",""confidence"":0.94,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,580,380,592]}},{""id"":""how_was_claim_reported"",""label"":""How Was Claim Reported"",""value"":""Email"",""confidence"":0.99,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,560,240,572]}},{""id"":""reported_date"",""label"":""Reported Date"",""value"":""26-Oct-15"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[240,560,340,572]}},{""id"":""loss_location"",""label"":""Loss Location"",""value"":""Eddy County"",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,540,280,552]}},{""id"":""loss_address_line_1"",""label"":""Address Line 1"",""value"":""RJ Horz FED #1"",""confidence"":0.92,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,520,320,532]}},{""id"":""loss_address_line_2"",""label"":""Address Line 2"",""value"":"""",""confidence"":0.55,""type"":""text"",""required"":false,""source"":{""page"":2,""bbox"":[146,500,320,512]}},{""id"":""loss_city"",""label"":""City"",""value"":""Eddy County"",""confidence"":0.94,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,480,280,492]}},{""id"":""loss_state"",""label"":""State"",""value"":""New Mexico"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[290,480,380,492]}},{""id"":""loss_zip"",""label"":""ZIP"",""value"":""88220"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[390,480,460,492]}},{""id"":""type_of_liability"",""label"":""Type of Liability"",""value"":""GL"",""confidence"":0.93,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,440,220,452]}},{""id"":""type_of_premises"",""label"":""Type of Premises"",""value"":"""",""confidence"":0.55,""type"":""text"",""required"":false,""source"":{""page"":2,""bbox"":[240,440,380,452]}},{""id"":""insured_owned_premises"",""label"":""Insured Owned Premises"",""value"":""Yes"",""confidence"":0.9,""type"":""select"",""required"":true,""options"":[""Yes"",""No""],""source"":{""page"":2,""bbox"":[146,410,220,422]}},{""id"":""companion_claim"",""label"":""Companion Claim"",""value"":""No"",""confidence"":0.92,""type"":""select"",""required"":true,""options"":[""Yes"",""No""],""source"":{""page"":2,""bbox"":[240,410,340,422]}},{""id"":""emergency_services_called"",""label"":""Emergency Services Called?"",""value"":""Yes"",""confidence"":0.96,""type"":""select"",""required"":true,""options"":[""Yes"",""No""],""source"":{""page"":2,""bbox"":[146,390,280,402]}},{""id"":""cat_claim"",""label"":""CAT Claim"",""value"":""No"",""confidence"":0.88,""type"":""select"",""required"":true,""options"":[""Yes"",""No""],""source"":{""page"":2,""bbox"":[290,390,400,402]}}]},{""id"":""witness_details"",""title"":""Witness Details"",""fields"":[{""id"":""witness_first_name"",""label"":""First Name"",""value"":"""",""confidence"":0.5,""type"":""text"",""required"":false,""source"":{""page"":3,""bbox"":[146,700,280,712]}},{""id"":""witness_last_name"",""label"":""Last Name"",""value"":"""",""confidence"":0.5,""type"":""text"",""required"":false,""source"":{""page"":3,""bbox"":[290,700,420,712]}},{""id"":""witness_phone"",""label"":""Phone"",""value"":"""",""confidence"":0.5,""type"":""text"",""required"":false,""source"":{""page"":3,""bbox"":[146,680,280,692]}},{""id"":""witness_reported_as_notice"",""label"":""Reported as notice only"",""value"":""No"",""confidence"":0.92,""type"":""select"",""required"":true,""options"":[""Yes"",""No""],""source"":{""page"":3,""bbox"":[146,660,280,672]}}]}]},""_formAgentType"":""fnol_intake""}",{}
CLA-1777450252539-xshqvobj,Claim Processing — CLM-2026-003,claim,pending_data_extraction,0,6,CLM-2026-003,2026-04-29T08:10:52.539Z,2026-04-29T08:11:45.168Z,"{""_formConfig"":{""form_title"":""FNOL Intake — Reporter Details"",""form_subtitle"":""Review and approve the reporter and notification details extracted from the FNOL email before the claim is assigned to an adjuster"",""show_adjuster_assignment"":true,""confidence_threshold"":{""high"":0.9,""medium"":0.75,""low"":0},""sections"":[{""id"":""reporter_information"",""title"":""Reporter Information"",""fields"":[{""id"":""reported_by"",""label"":""Reported By"",""value"":""Broker"",""confidence"":0.99,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,700,220,712]}},{""id"":""first_name"",""label"":""First Name"",""value"":""Greg"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,680,220,692]}},{""id"":""last_name"",""label"":""Last Name"",""value"":""Carpenter"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[220,680,320,692]}},{""id"":""phone"",""label"":""Phone"",""value"":""987 765 6754"",""confidence"":0.94,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,660,280,672]}},{""id"":""email"",""label"":""Email"",""value"":""Greg.Carpenter@broadway.com"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,640,380,652]}}]},{""id"":""reporter_address"",""title"":""Reporter Address"",""fields"":[{""id"":""address_line_1"",""label"":""Address Line 1"",""value"":""441 Walnut Hills Dr #14"",""confidence"":0.93,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,580,380,592]}},{""id"":""address_line_2"",""label"":""Address Line 2"",""value"":"""",""confidence"":0.6,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[146,560,380,572]}},{""id"":""city"",""label"":""City"",""value"":""Baird"",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,540,230,552]}},{""id"":""state"",""label"":""State"",""value"":""TX"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[240,540,280,552]}},{""id"":""zip"",""label"":""ZIP"",""value"":""79504"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[290,540,360,552]}}]},{""id"":""agency_details"",""title"":""Agency Details"",""fields"":[{""id"":""agent_code"",""label"":""Agent Code"",""value"":"""",""confidence"":0.55,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[146,500,280,512]}},{""id"":""agency_name"",""label"":""Agency Name"",""value"":""Broadway Brokers Ltd."",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,480,380,492]}}]},{""id"":""claim_contact"",""title"":""Claim Contact (Insured)"",""fields"":[{""id"":""claim_contact"",""label"":""Claim Contact"",""value"":""Chris Hemsworth"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,430,320,442]}},{""id"":""relation_to_insured"",""label"":""Relation to Insured"",""value"":""Insured"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,410,280,422]}},{""id"":""contact_email"",""label"":""Contact Email"",""value"":""Chris.Hemsworth@acmeresources.com"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,390,420,402]}},{""id"":""contact_phone"",""label"":""Contact Phone"",""value"":""720 910 4562"",""confidence"":0.94,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,370,280,382]}}]},{""id"":""notification_details"",""title"":""Notification Details"",""fields"":[{""id"":""date_notified"",""label"":""Date Notified"",""value"":""27-Oct-15"",""confidence"":0.98,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,320,240,332]}},{""id"":""time_notified"",""label"":""Time Notified"",""value"":""10:27 AM"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[240,320,320,332]}},{""id"":""time_zone"",""label"":""Time Zone"",""value"":""EST"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[330,320,380,332]}},{""id"":""ack_letter_recipient"",""label"":""Email — Additional Ack Letter Recipient"",""value"":""Chris.Hemsworth@acmeresources.com"",""confidence"":0.94,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[146,300,420,312]}}]},{""id"":""loss_details"",""title"":""Loss Details"",""fields"":[{""id"":""loss_type"",""label"":""Loss Type"",""value"":""Fire"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,700,220,712]}},{""id"":""date_of_loss"",""label"":""Date of Loss"",""value"":""21-Oct-15"",""confidence"":0.98,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,680,240,692]}},{""id"":""time_of_loss"",""label"":""Time of Loss"",""value"":""23:40 EST"",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[240,680,340,692]}},{""id"":""incident_description"",""label"":""Incident Description"",""value"":""Fire incidents occurred on the evening of 21 October 2015 at two separate salt water disposal facilities — RJ Horz FED #1 and Booster FED #1. The fire was caused by lightning strikes from the storm in Eddy County and was extensive."",""confidence"":0.92,""type"":""textarea"",""required"":true,""source"":{""page"":2,""bbox"":[146,600,545,670]}},{""id"":""loss_description"",""label"":""Loss Description"",""value"":"""",""confidence"":0,""type"":""textarea"",""required"":false,""source"":{""page"":2,""bbox"":[146,600,545,670]}},{""id"":""cause_of_loss"",""label"":""Cause of Loss"",""value"":""Lightning strikes from the storm"",""confidence"":0.94,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,580,380,592]}},{""id"":""how_was_claim_reported"",""label"":""How Was Claim Reported"",""value"":""Email"",""confidence"":0.99,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,560,240,572]}},{""id"":""reported_date"",""label"":""Reported Date"",""value"":""26-Oct-15"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[240,560,340,572]}},{""id"":""loss_location"",""label"":""Loss Location"",""value"":""Eddy County"",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,540,280,552]}},{""id"":""loss_address_line_1"",""label"":""Address Line 1"",""value"":""RJ Horz FED #1"",""confidence"":0.92,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,520,320,532]}},{""id"":""loss_address_line_2"",""label"":""Address Line 2"",""value"":"""",""confidence"":0.55,""type"":""text"",""required"":false,""source"":{""page"":2,""bbox"":[146,500,320,512]}},{""id"":""loss_city"",""label"":""City"",""value"":""Eddy County"",""confidence"":0.94,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,480,280,492]}},{""id"":""loss_state"",""label"":""State"",""value"":""New Mexico"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[290,480,380,492]}},{""id"":""loss_zip"",""label"":""ZIP"",""value"":""88220"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[390,480,460,492]}},{""id"":""type_of_liability"",""label"":""Type of Liability"",""value"":""GL"",""confidence"":0.93,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,440,220,452]}},{""id"":""type_of_premises"",""label"":""Type of Premises"",""value"":"""",""confidence"":0.55,""type"":""text"",""required"":false,""source"":{""page"":2,""bbox"":[240,440,380,452]}},{""id"":""insured_owned_premises"",""label"":""Insured Owned Premises"",""value"":""Yes"",""confidence"":0.9,""type"":""select"",""required"":true,""options"":[""Yes"",""No""],""source"":{""page"":2,""bbox"":[146,410,220,422]}},{""id"":""companion_claim"",""label"":""Companion Claim"",""value"":""No"",""confidence"":0.92,""type"":""select"",""required"":true,""options"":[""Yes"",""No""],""source"":{""page"":2,""bbox"":[240,410,340,422]}},{""id"":""emergency_services_called"",""label"":""Emergency Services Called?"",""value"":""Yes"",""confidence"":0.96,""type"":""select"",""required"":true,""options"":[""Yes"",""No""],""source"":{""page"":2,""bbox"":[146,390,280,402]}},{""id"":""cat_claim"",""label"":""CAT Claim"",""value"":""No"",""confidence"":0.88,""type"":""select"",""required"":true,""options"":[""Yes"",""No""],""source"":{""page"":2,""bbox"":[290,390,400,402]}}]},{""id"":""witness_details"",""title"":""Witness Details"",""fields"":[{""id"":""witness_first_name"",""label"":""First Name"",""value"":"""",""confidence"":0.5,""type"":""text"",""required"":false,""source"":{""page"":3,""bbox"":[146,700,280,712]}},{""id"":""witness_last_name"",""label"":""Last Name"",""value"":"""",""confidence"":0.5,""type"":""text"",""required"":false,""source"":{""page"":3,""bbox"":[290,700,420,712]}},{""id"":""witness_phone"",""label"":""Phone"",""value"":"""",""confidence"":0.5,""type"":""text"",""required"":false,""source"":{""page"":3,""bbox"":[146,680,280,692]}},{""id"":""witness_reported_as_notice"",""label"":""Reported as notice only"",""value"":""No"",""confidence"":0.92,""type"":""select"",""required"":true,""options"":[""Yes"",""No""],""source"":{""page"":3,""bbox"":[146,660,280,672]}}]}]},""_formAgentType"":""fnol_intake""}",{}
PRE-1778227614546-gts94k4y,Test pre-bind,pre_bind,running,0,6,PRB-2026-001-archived-1778227663366,2026-05-08T08:06:54.547Z,2026-05-08T08:07:43.366Z,{},{}
PRE-1778227663386-btw7cmox,Pre-Bind Submission — PRB-2026-001,pre_bind,running,0,6,PRB-2026-001-archived-1778227848395,2026-05-08T08:07:43.386Z,2026-05-08T08:10:48.395Z,{},{}
PRE-1778227848418-dkfwtm3w,Pre-Bind Submission — PRB-2026-001,pre_bind,running,0,6,PRB-2026-001-archived-1778228014648,2026-05-08T08:10:48.419Z,2026-05-08T08:13:34.648Z,{},{}
PRE-1778228014684-yfzre72g,Test pre-bind run,pre_bind,running,0,6,PRB-2026-001-archived-1778228026776,2026-05-08T08:13:34.686Z,2026-05-08T08:13:46.776Z,{},{}
PRE-1778228026802-40rad6ds,Test pre-bind run,pre_bind,running,1,6,PRB-2026-001-archived-1778228049424,2026-05-08T08:13:46.802Z,2026-05-08T08:14:15.865Z,{},{}
PRE-1778228049478-om8spcwc,Test,pre_bind,running,1,6,PRB-2026-001-archived-1778228980971,2026-05-08T08:14:09.478Z,2026-05-08T08:29:40.974Z,{},{}
PRE-1778228980996-q92kal9h,Verify reversed,pre_bind,running,0,7,PRB-2026-001-archived-1778228988629,2026-05-08T08:29:40.996Z,2026-05-08T08:29:48.629Z,{},{}
PRE-1778228988653-c3hlhn7h,Verify reversed,pre_bind,running,1,7,PRB-2026-001-archived-1778229008062,2026-05-08T08:29:48.653Z,2026-05-08T08:30:33.032Z,{},{}
PRE-1778229008080-gz6zwyy7,Pre-Bind Submission — PRB-2026-001,pre_bind,running,0,7,PRB-2026-001-archived-1778229189682,2026-05-08T08:30:08.080Z,2026-05-08T08:33:09.684Z,{},{}
PRE-1778229189743-ydw3rdf9,Verify final order,pre_bind,running,0,7,PRB-2026-001-archived-1778229387235,2026-05-08T08:33:09.743Z,2026-05-08T08:36:27.235Z,{},{}
PRE-1778229387248-q5m0yw5g,Pre-Bind Submission — PRB-2026-001,pre_bind,running,2,7,PRB-2026-001-archived-1778229715723,2026-05-08T08:36:27.248Z,2026-05-08T08:41:55.724Z,{},{}
PRE-1778229715743-3ddp5ppd,Verify DCC email,pre_bind,running,1,7,PRB-2026-001-archived-1778229722293,2026-05-08T08:41:55.743Z,2026-05-08T08:42:51.639Z,{},{}
PRE-1778229722306-0z0scwit,Pre-Bind Submission — PRB-2026-001,pre_bind,running,2,7,PRB-2026-001-archived-1778229891303,2026-05-08T08:42:02.306Z,2026-05-08T08:59:39.585Z,{},{}
PRE-1778229891320-ipmzgz9d,Verify clean email,pre_bind,running,0,7,PRB-2026-001-archived-1778230997582,2026-05-08T08:44:51.320Z,2026-05-08T09:03:17.582Z,{},{}
PRE-1778230997597-d4dzwhnr,Verify SE form,pre_bind,pending_data_extraction,0,7,PRB-2026-001-archived-1778231150515,2026-05-08T09:03:17.597Z,2026-05-08T09:05:50.516Z,"{""_formConfig"":{""form_title"":""Submission Extraction — Pre-Bind Review"",""form_subtitle"":""Review and approve the submission data extracted from the broker pack before risk prioritization and pricing"",""confidence_threshold"":{""high"":0.9,""medium"":0.75,""low"":0},""sections"":[{""id"":""insured_details"",""title"":""Insured Details"",""fields"":[{""id"":""insured_name"",""label"":""Insured Name"",""value"":""Northwind Logistics Ltd"",""confidence"":0.98,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,700,380,712]}},{""id"":""trading_name"",""label"":""Trading Name"",""value"":""Northwind"",""confidence"":0.92,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[146,680,280,692]}},{""id"":""company_number"",""label"":""Companies House No."",""value"":""08732145"",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,660,240,672]}},{""id"":""industry_sector"",""label"":""Industry Sector"",""value"":""Warehousing & Logistics"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,640,340,652]}},{""id"":""annual_revenue"",""label"":""Annual Revenue (£)"",""value"":""86,400,000"",""confidence"":0.91,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,620,280,632]}},{""id"":""employee_count"",""label"":""Employees"",""value"":""247"",""confidence"":0.93,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[290,620,360,632]}}]},{""id"":""broker_details"",""title"":""Broker Details"",""fields"":[{""id"":""broker_name"",""label"":""Broker"",""value"":""Aon (London)"",""confidence"":0.99,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,580,280,592]}},{""id"":""broker_contact"",""label"":""Broker Contact"",""value"":""James Henderson"",""confidence"":0.94,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,560,320,572]}},{""id"":""broker_email"",""label"":""Broker Email"",""value"":""submissions@aon-london.com"",""confidence"":0.99,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,540,420,552]}},{""id"":""broker_hit_rate"",""label"":""Broker Hit Rate (12m)"",""value"":""34%"",""confidence"":0.88,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[146,520,240,532]}}]},{""id"":""exposure_summary"",""title"":""Exposure & Coverage"",""fields"":[{""id"":""line_of_business"",""label"":""Line of Business"",""value"":""Commercial Property + BI"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,700,380,712]}},{""id"":""tiv"",""label"":""Total Insured Value (£)"",""value"":""42,000,000"",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,680,280,692]}},{""id"":""location_count"",""label"":""Number of Locations"",""value"":""3"",""confidence"":0.99,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[290,680,340,692]}},{""id"":""primary_location"",""label"":""Primary Location"",""value"":""Coventry CV3 4AB"",""confidence"":0.94,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,660,320,672]}},{""id"":""deductible"",""label"":""Requested Deductible (£)"",""value"":""25,000"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,640,240,652]}},{""id"":""bi_indemnity_period"",""label"":""BI Indemnity Period"",""value"":""12 months"",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[290,640,380,652]}},{""id"":""policy_inception"",""label"":""Requested Inception"",""value"":""01/06/2026"",""confidence"":0.98,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,620,240,632]}},{""id"":""policy_term_months"",""label"":""Policy Term (months)"",""value"":""12"",""confidence"":0.99,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[290,620,340,632]}},{""id"":""construction_type"",""label"":""Construction"",""value"":""Steel-frame, sprinklered"",""confidence"":0.93,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[146,600,380,612]}}]},{""id"":""loss_history"",""title"":""Loss History (5 years)"",""fields"":[{""id"":""claim_count_5y"",""label"":""Claim Count (5y)"",""value"":""2"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":3,""bbox"":[146,700,200,712]}},{""id"":""total_paid_5y"",""label"":""Total Paid (£, 5y)"",""value"":""312,000"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":3,""bbox"":[220,700,320,712]}},{""id"":""loss_ratio_5y"",""label"":""5y Loss Ratio (%)"",""value"":""3.7"",""confidence"":0.91,""type"":""text"",""required"":false,""source"":{""page"":3,""bbox"":[340,700,400,712]}},{""id"":""largest_loss"",""label"":""Largest Loss (£)"",""value"":""270,000 (theft, 2023)"",""confidence"":0.92,""type"":""text"",""required"":true,""source"":{""page"":3,""bbox"":[146,680,380,692]}},{""id"":""open_claims"",""label"":""Open Claims"",""value"":""0"",""confidence"":0.99,""type"":""text"",""required"":true,""source"":{""page"":3,""bbox"":[146,660,200,672]}}]}]},""_formAgentType"":""submissions_extractor""}",{}
